Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;Hip_x_domega;target_cos;target_sin
14:29:27.708240;-0.038003556;0.074771479;0.007395512;-2.149010877;-0.001273313;1.0;0.0
14:29:27.718384;-0.038003556;0.0;0.007360786;-2.148916636;-0.002296115;1.0;0.0
14:29:27.728573;-0.038003556;0.0;0.00731785;-2.148838939;-0.003178127;1.0;0.0
14:29:27.740512;-0.038003556;0.0;0.00731785;-2.148838939;-0.003178127;1.0;0.0
14:29:27.751199;-0.037032479;0.070190409;0.007584842;-2.148602295;0.019298431;1.0;0.0
14:29:27.761574;-0.037032479;0.0;0.007802657;-2.148387201;0.015789425;1.0;0.0
14:29:27.771967;-0.037032479;0.0;0.007991174;-2.148174274;0.012551427;1.0;0.0
14:29:27.782361;-0.037032479;0.0;0.007991174;-2.148174274;0.012551427;1.0;0.0
14:29:27.792447;-0.037032479;0.0;0.008118597;-2.148005327;0.009756428;1.0;0.0
14:29:27.803190;-0.037032479;0.0;0.008220372;-2.147841953;0.007393924;1.0;0.0
14:29:27.813317;-0.037032479;0.0;0.008292359;-2.147692638;0.005246199;1.0;0.0
14:29:27.823460;-0.037032479;0.0;0.008337102;-2.147560214;0.003381237;1.0;0.0
