Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;Hip_x_domega;Knee_x;Knee_x_vel;Knee_x_omega;Knee_x_ao;Ankle_x;Ankle_x_vel;Ankle_x_omega;Ankle_x_ao;target_cos;target_sin
17:11:18.890549;-0.0157611418482339;0.0;0.0939479993459487;2.538896566010994;-0.161124034733881;10.489769241387677;0;0;0;-5.665766423018795;0;0;0;1.0;0.0
17:11:18.903751;-0.0157611418482339;0.0;0.0939479993459487;2.538896566010994;-0.161124034733881;10.489769241387677;0;0;0;-5.665766423018795;0;0;0;1.0;0.0
17:11:18.913823;-0.0157611418482339;0.0;0.091543261015154;2.53913685220677;-0.1545835494011924;10.43179947834514;0;0;0;-5.607796659976259;0;0;0;1.0;0.0
17:11:18.923923;-0.0147310058862283;0.0643489703799763;0.089786426755166;2.539709882181132;-0.1097432571312239;10.372777035397604;0;0;0;-5.5493933879524775;0;0;0;1.0;0.0
17:11:18.935732;-0.0147310058862283;0.0643489703799763;0.089786426755166;2.539709882181132;-0.1097432571312239;10.372777035397604;0;0;0;-5.5493933879524775;0;0;0;1.0;0.0
17:11:18.946270;-0.0147310058862283;0.0;0.0880000768193184;2.540248410782983;-0.1109144336633719;10.372777035397604;0;0;0;-5.5493933879524775;0;0;0;1.0;0.0
17:11:18.958400;-0.0147310058862283;0.0;0.0880000768193184;2.540248410782983;-0.1109144336633719;10.372777035397604;0;0;0;-5.5493933879524775;0;0;0;1.0;0.0
17:11:18.968786;-0.0137459287685718;0.045273535660505;0.0863621115788914;2.541326708633523;-0.0752798703715241;10.372777035397604;0;0;0;-5.5493933879524775;0;0;0;1.0;0.0
17:11:18.979364;-0.0137459287685718;0.0;0.084910337916854;2.5421051967170065;-0.0826499556016321;10.372777035397604;0;0;0;-5.5493933879524775;0;0;0;1.0;0.0
17:11:18.992054;-0.0137459287685718;0.0;0.084910337916854;2.5421051967170065;-0.0826499556016321;10.372777035397604;0;0;0;-5.5493933879524775;0;0;0;1.0;0.0
17:11:19.002123;-0.012761393198151;0.0579735323102475;0.0840555882709563;2.543112824933377;-0.0503311995039893;10.3147911840355;0;0;0;-5.491407536590373;0;0;0;1.0;0.0
17:11:19.012813;-0.012761393198151;0.0;0.0829566662955145;2.544072317122204;-0.0608254738707938;10.3147911840355;0;0;0;-5.491407536590373;0;0;0;1.0;0.0
