Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;Hip_x_domega;target_cos;target_sin
14:13:28.675226;-0.007668433;0.074072624;0.015949192;2.732462353;0.178858219;1.0;0.0
14:13:28.686905;-0.007668433;0.0;0.018082704;2.733774205;0.14843135;1.0;0.0
14:13:28.699206;-0.007668433;0.0;0.018082704;2.733774205;0.14843135;1.0;0.0
14:13:28.710096;-0.007668433;0.0;0.019685941;2.734825328;0.121514986;1.0;0.0
14:13:28.720526;-0.007362096;0.01996662;0.021467457;2.73603233;0.116116554;1.0;0.0
14:13:28.731405;-0.007362096;0.0;0.022682255;2.736932023;0.091840629;1.0;0.0
14:13:28.741545;-0.00633589;0.079683932;0.024446038;2.738117762;0.136956252;1.0;0.0
14:13:28.753116;-0.00633589;0.079683932;0.024446038;2.738117762;0.136956252;1.0;0.0
14:13:28.763187;-0.00633589;0.0;0.026119901;2.739343702;0.108947376;1.0;0.0
14:13:28.773855;-0.006219721;0.006946607;0.027600157;2.740533665;0.088515337;1.0;0.0
14:13:28.785414;-0.006219721;0.006946607;0.027600157;2.740533665;0.088515337;1.0;0.0
14:13:28.795681;-0.004220473;0.142944414;0.030255303;2.742266477;0.189840558;1.0;0.0
14:13:28.806447;-0.004220473;0.0;0.032338132;2.743734629;0.152942196;1.0;0.0
