Time;Hip_x;Hip_vel;Hip_omega;Hip_AO;target_cos;target_sin;target_omega;filter_hip_x
17:23:49.495503;0.0752638922630001;-0.8217035663495464;4.754316329956055;1.9012091464920324;1.0;0.0;0.0;-0.055579506759064444
17:23:49.505597;0.0752638922630001;-0.8217035663495464;4.754316329956055;1.9012091464920324;1.0;0.0;0.0;-0.05230958027885537
17:23:49.517297;0.0752638922630001;-0.8217035663495464;4.754316329956055;1.9012091464920324;1.0;0.0;0.0;-0.04941178387630465
17:23:49.527406;0.0752638922630001;-0.8217035663495464;4.754316329956055;1.9012091464920324;1.0;0.0;0.0;-0.04684915569425626
17:23:49.537509;0.0678587304268267;-0.740516183617343;4.785354137420654;2.1661532646549624;1.0;0.0;0.0;-0.04457815849009767
17:23:49.548103;0.0678587304268267;-0.740516183617343;4.785354137420654;2.1661532646549624;1.0;0.0;0.0;-0.04255084324566311
17:23:49.558263;0.0678587304268267;-0.740516183617343;4.785354137420654;2.1661532646549624;1.0;0.0;0.0;-0.040717569658389526
17:23:49.568367;0.0678587304268267;-0.740516183617343;4.785354137420654;2.1661532646549624;1.0;0.0;0.0;-0.03902868974455693
17:23:49.578994;0.0574210370902915;-1.0437693336535183;4.796938419342041;2.434977632592176;1.0;0.0;0.0;-0.037435606741809874
17:23:49.589760;0.0574210370902915;-1.0437693336535183;4.796938419342041;2.434977632592176;1.0;0.0;0.0;-0.03589288047958791
17:23:49.600577;0.0574210370902915;-1.0437693336535183;4.796938419342041;2.434977632592176;1.0;0.0;0.0;-0.034360713888736155
17:23:49.616140;0.0521963223964381;-0.5224714693853396;4.858651161193848;2.6954339291087983;1.0;0.0;0.0;-0.03280592283450668
17:23:49.626732;0.0521963223964381;-0.5224714693853396;4.858651161193848;2.6954339291087983;1.0;0.0;0.0;-0.031201809770721994
17:23:49.636871;0.0521963223964381;-0.5224714693853396;4.858651161193848;2.6954339291087983;1.0;0.0;0.0;-0.02952795270467549
17:23:49.647628;0.0521963223964381;-0.5224714693853396;4.858651161193848;2.6954339291087983;1.0;0.0;0.0;-0.027769468472668767
17:23:49.657772;0.0458063967752247;-0.6389925621213377;4.853913307189941;2.9200120127748725;1.0;0.0;0.0;-0.025916001774625965
17:23:49.668428;0.0458063967752247;-0.6389925621213377;4.853913307189941;2.9200120127748725;1.0;0.0;0.0;-0.02396155603096972
17:23:49.679017;0.0458063967752247;-0.6389925621213377;4.853913307189941;2.9200120127748725;1.0;0.0;0.0;-0.021904787444455395
17:23:49.689693;0.0458063967752247;-0.6389925621213377;4.853913307189941;2.9200120127748725;1.0;0.0;0.0;-0.019748450044437756
17:23:49.700564;0.0405906856352234;-0.5215711140001279;4.87384843826294;3.085927589710149;1.0;0.0;0.0;-0.01749824413249511
17:23:49.711753;0.0405906856352234;-0.5215711140001279;4.87384843826294;3.085927589710149;1.0;0.0;0.0;-0.01516231201644518
17:23:49.722573;0.0405906856352234;-0.5215711140001279;4.87384843826294;3.085927589710149;1.0;0.0;0.0;-0.012751205380376624
17:23:49.738735;0.0373831033190664;-0.3207582316157073;4.881606101989746;-3.093714084558723;1.0;0.0;0.0;-0.01027738086888035
17:23:49.749504;0.0373831033190664;-0.3207582316157073;4.881606101989746;-3.093714084558723;1.0;0.0;0.0;-0.007754451232506625
17:23:49.759601;0.0373831033190664;-0.3207582316157073;4.881606101989746;-3.093714084558723;1.0;0.0;0.0;-0.005196618230586908
17:23:49.769700;0.0373831033190664;-0.3207582316157073;4.881606101989746;-3.093714084558723;1.0;0.0;0.0;-0.0026179302251450854
17:23:49.781139;0.0343797822968713;-0.3003321022195068;4.859936237335205;-3.0511360722322927;1.0;0.0;0.0;-3.146943941196105e-05
17:23:49.791296;0.0343797822968713;-0.3003321022195068;4.859936237335205;-3.0511360722322927;1.0;0.0;0.0;0.002550918279580894
17:23:49.801410;0.0343797822968713;-0.3003321022195068;4.859936237335205;-3.0511360722322927;1.0;0.0;0.0;0.005118510590660076
17:23:49.811507;0.0343797822968713;-0.3003321022195068;4.859936237335205;-3.0511360722322927;1.0;0.0;0.0;0.00766185911102981
17:23:49.824379;0.0301567623837572;-0.4223019913114113;4.857292175292969;-3.05836735733028;1.0;0.0;0.0;0.010173038769797674
