Time;Hip_x;Hip_vel;Omega;GP_AO;GP_Model;target_cos;target_sin;target_omega
17:15:54.657018;1.1221932903619716;0.4036681665490022;5.872078258526575;2.255540399944703;0.850323498249054;0.9917900138232462;0.12787716168450594;5.872078258526575
17:15:54.667681;1.2128555480530483;2.0287203010330703;5.874910615245732;2.3208107358773127;0.9554221034049988;0.9815591569910654;0.19115862870137199;5.874910615245732
17:15:54.678163;1.2128555480530483;1.6229762408264563;5.87428887526234;2.3806679212834574;1.0230295658111572;0.9672948630390295;0.25365458390950724;5.87428887526234
17:15:54.687981;1.2128555480530483;1.2983809926611651;5.87010099689127;2.435842496886817;1.058276891708374;0.9490557470106687;0.3151082180236203;5.87010099689127
17:15:54.698827;1.3082144311096875;2.858104948831661;5.875174197991583;2.502479507314984;1.0783236026763916;0.9269167573460219;0.3752670048793739;5.875174197991583
17:15:54.709557;1.3458310382417165;2.9823762450331825;5.880991466222978;2.5718500831539863;1.1445579528808594;0.9009688679024191;0.4338837391175581;5.880991466222978
17:15:54.719679;1.381920339280082;3.0519722849083823;5.886801823121366;2.641426710735896;1.2605103254318235;0.8713187041233895;0.49071755200393763;5.886801823121366
17:15:54.730849;1.3879811171839571;2.556250376771058;5.88744273631953;2.704303205684919;1.3700751066207886;0.8380881048918407;0.5455349012105486;5.88744273631953
17:15:54.740476;1.4887664045839608;4.046077574281027;5.898581342236314;2.77480811642452;1.503706455230713;0.8014136218679568;0.5981105304912157;5.898581342236314
17:15:54.751167;1.5279028697486146;3.9968145972389753;5.90996538055297;2.8470104875343445;1.5874701738357544;0.7614459583691345;0.6482283953077883;5.90996538055297
17:15:54.762073;1.5380662417424005;3.387233257600159;5.916370465516146;2.916755664784187;1.6488951444625854;0.7183493500977278;0.695682550603486;5.916370465516146
17:15:54.772181;1.6047231272155222;3.943808766213983;5.927835791960173;2.99220575169873;1.7036755084991455;0.672300890261317;0.7402779970753154;5.927835791960173
17:15:54.782723;1.6394549029891845;3.843439087705504;5.937681173552248;3.061922524385391;1.7585326433181765;0.6234898018587336;0.7818314824680298;5.937681173552248
17:15:54.792521;1.639714373067379;3.079905493637615;5.941139226407519;3.1251850974935955;1.808809995651245;0.5721166601221699;0.8201722545969558;5.941139226407519
17:15:54.803594;1.639714373067379;2.463924394910092;5.938803168110622;-3.09815238288051;1.8592395782470703;0.5183925683105255;0.8551427630053459;5.938803168110622
17:15:54.812965;1.639714373067379;1.9711395159280736;5.931676516556593;-3.0452926694004354;1.908852815628052;0.4625382902408352;0.8865993063730001;5.931676516556593
17:15:54.823752;1.639714373067379;1.5769116127424592;5.920255122490056;-2.9951798457207524;1.9444694519042969;0.404783343122394;0.9144126230158124;5.920255122490056
17:15:54.834371;1.634789634747817;1.1686937767045924;5.904299626818718;-2.9484058776156807;2.000302314758301;0.34536505442130805;0.9384684220497602;5.904299626818718
17:15:54.845117;1.783846630418387;3.753188631648736;5.912386640006108;-2.8778155918173915;2.0511507987976074;0.2845275866310331;0.9586678530366605;5.912386640006108
17:15:54.855677;1.802343288511552;3.3488441834075404;5.919119608535904;-2.807882622407117;2.109506607055664;0.22252093395631445;0.9749279121818236;5.919119608535904
17:15:54.866888;1.8010398702021675;2.653990514179834;5.921615128593526;-2.7438593432598672;2.170248985290528;0.15959989503337954;0.9871817834144501;5.921615128593526
17:15:54.876732;1.8342563682698243;2.743786210902086;5.926811779915073;-2.6752425944774068;2.22268295288086;0.09602302590768233;0.9953791129491981;5.926811779915073
17:15:54.888108;1.8548932388590065;2.573568616611473;5.932651235175078;-2.604746226111996;2.258565664291382;0.03205157757165511;0.9994862162006879;5.932651235175078
17:15:54.897653;1.8619047858562967;2.198111662501929;5.936917617373778;-2.540715293596844;2.290817975997925;-0.032051577571654985;0.9994862162006879;5.936917617373778
17:15:54.908254;1.8670133987472293;1.8556712200281409;5.940501509483864;-2.474693478906868;2.3633835315704346;-0.09602302590768132;0.9953791129491982;5.940501509483864
17:15:54.918387;1.869005846560712;1.5219971283424063;5.943249691606787;-2.4087366334970675;2.446961641311645;-0.15959989503337854;0.9871817834144503;5.943249691606787
17:15:54.928990;1.87060293819694;1.2492411754229826;5.945409514937568;-2.346572639105528;2.519502878189087;-0.22252093395631434;0.9749279121818236;5.945409514937568
17:15:54.939599;1.8703274580234344;0.994242266228663;5.947314110749144;-2.2810604668414207;2.599686861038208;-0.2845275866310321;0.9586678530366607;5.947314110749144
17:15:54.951869;1.870051403979528;0.7899339486501906;5.948996467768632;-2.219229649162383;2.6858527660369877;-0.3453650544213071;0.9384684220497606;5.948996467768632
17:15:54.960407;1.865212407975076;0.5392634242867561;5.950290623384142;-2.155809762442498;2.7653043270111084;-0.40478334312239306;0.9144126230158128;5.950290623384142
17:15:54.970302;1.864935200924811;0.4259392531956108;5.951718310609714;-2.0940819811562896;2.851900577545166;-0.4625382902408351;0.8865993063730001;5.951718310609714
17:15:54.981357;1.852217488039391;0.1017433948790128;5.95231070892187;-2.030148107076496;2.95682144165039;-0.5183925683105246;0.8551427630053464;5.95231070892187
17:15:54.990899;1.8358278660578609;-0.2435797402006815;5.951982693617869;-1.970438923310024;3.0869956016540527;-0.5721166601221691;0.8201722545969563;5.951982693617869
17:15:55.001971;1.8271912842726497;-0.353647384859568;5.951498322454553;-1.9061781741248005;-3.0667691230773926;-0.6234898018587335;0.7818314824680299;5.951498322454553
17:15:55.012805;1.818535976997067;-0.4463773937640555;5.950965152393348;-1.843687265976353;-2.953951835632324;-0.6723008902613166;0.7402779970753157;5.950965152393348
17:15:55.023395;1.8195832718068348;-0.337831092655221;5.950838864534572;-1.7791320913484403;-2.8819026947021484;-0.7183493500977272;0.6956825506034868;5.950838864534572
17:15:55.033137;1.820631152903309;-0.2495506648655425;5.950930666967939;-1.7188322301429189;-2.84352707862854;-0.7614459583691339;0.6482283953077891;5.950930666967939
17:15:55.044944;1.8253767700342545;-0.1079950925719313;5.951166039251253;-1.6569649342941766;-2.8015286922454834;-0.8014136218679565;0.5981105304912161;5.951166039251253
17:15:55.054809;1.8287948699052503;-0.0226442038867104;5.951335572174111;-1.5929791627752756;-2.7504236698150635;-0.8380881048918404;0.545534901210549;5.951335572174111
17:15:55.064766;1.844775950976035;0.2836256587069604;5.9512776992402765;-1.5299969919883942;-2.693509340286255;-0.871318704123389;0.4907175520039385;5.9512776992402765
17:15:55.076034;1.8518694931633384;0.3578747235651389;5.9507320197394975;-1.4660811635394957;-2.631520986557007;-0.900968867902419;0.43388373911755823;5.9507320197394975
17:15:55.086294;1.8639281161233765;0.525367746657373;5.949568283260782;-1.407219252548014;-2.5671017169952397;-0.9269167573460216;0.3752670048793745;5.949568283260782
17:15:55.096190;1.8735374832927023;0.6097444954064848;5.947692497783971;-1.348748976086238;-2.508700370788574;-0.9490557470106685;0.31510821802362127;5.947692497783971
17:15:55.105979;1.8838413031065275;0.6873271771587658;5.944974492437969;-1.2900528887178488;-2.452256917953491;-0.9672948630390292;0.25365458390950824;5.944974492437969
17:15:55.117463;1.8958704408514668;0.7735265987058794;5.941160819865706;-1.229940311758849;-2.4007327556610107;-0.9815591569910653;0.19115862870137254;5.941160819865706
17:15:55.129392;1.907995660337919;0.812774580100792;5.935521175253551;-1.1613312417921795;-2.3519418239593506;-0.991790013823246;0.1278771616845065;5.935521175253551
17:15:55.139483;1.906944288503288;0.629405936496519;5.93096790931182;-1.1059428704400425;-2.3077964782714844;-0.9979453927503363;0.06407021998071367;5.93096790931182
17:15:55.149859;1.8984236440164823;0.3387317617655256;5.927113395635758;-1.0484851471672236;-2.256803035736084;-1.0;-1.2246467991473532e-16;5.927113395635758
17:15:55.160800;1.8947524440648924;0.1982302918245743;5.923872549903544;-0.9919264734638028;-2.205840826034546;-0.9970658011837404;-0.07654925283649594;5.923872549903544
17:15:55.170731;1.8786260772475247;-0.1601125271692634;5.922453280054276;-0.9334023644014842;-2.13869309425354;-0.9882804237803485;-0.15264928421887453;5.922453280054276
17:15:55.180864;1.862987573610692;-0.4179253388603542;5.922945604559219;-0.8689965209971824;-2.0461409091949463;-0.973695423877779;-0.22785350890313777;5.922945604559219
17:15:55.190879;1.85403313756634;-0.5104855688177514;5.924499588503656;-0.8072153793892021;-1.9295158386230469;-0.9533963920549305;-0.30172059859519224;5.924499588503656
17:15:55.203047;1.8475644397220143;-0.5314269740358329;5.9267307698655465;-0.7426765247985649;-1.8075276613235476;-0.9275024511020946;-0.37381707184076884;5.9267307698655465
17:15:55.212777;1.8450922310098912;-0.4709233534607297;5.928796669070164;-0.6765902592981483;-1.7002357244491575;-0.8961655569610555;-0.4437198378669599;5.928796669070164
17:15:55.223398;1.845580214379721;-0.3675356037846781;5.929801578012471;-0.6127054044582501;-1.6176295280456543;-0.859569606987201;-0.5110186794471108;5.929801578012471
17:15:55.233991;1.8120908575561137;-0.9254294702524573;5.934586964901333;-0.5449899848211253;-1.5563737154006958;-0.8179293607667176;-0.5753186602186208;5.934586964901333
