Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
14:29:27.407018;-0.036972223;0;0.015499363;-2.148285446;
14:29:27.418108;-0.036972223;0;0.015499363;-2.148285446;
14:29:27.428177;-0.036972223;0;0.015339591;-2.148165403;
14:29:27.438325;-0.038003556;-0.066344248;0.014755006;-2.148223837;
14:29:27.448453;-0.038003556;0;0.014294508;-2.148264327;
14:29:27.460880;-0.038003556;0;0.013829607;-2.148299955;
14:29:27.472760;-0.038003556;0;0.013829607;-2.148299955;
14:29:27.483060;-0.038003556;0;0.01336137;-2.148330227;
14:29:27.493419;-0.038003556;0;0.012970175;-2.148350996;
14:29:27.503840;-0.038003556;0;0.012584404;-2.148367281;
14:29:27.513919;-0.038003556;0;0.012584404;-2.148367281;
14:29:27.524499;-0.038003556;0;0.012208518;-2.148379003;
14:29:27.534976;-0.038003556;0;0.011863875;-2.14838605;
14:29:27.545447;-0.038003556;0;0.011517209;-2.14838948;
14:29:27.558322;-0.038003556;0;0.011517209;-2.14838948;
14:29:27.568556;-0.038003556;0;0.011132444;-2.148388907;
14:29:27.579217;-0.038003556;0;0.010851675;-2.14838554;
14:29:27.589815;-0.038003556;0;0.010580684;-2.148379913;
14:29:27.602408;-0.038003556;0;0.010580684;-2.148379913;
14:29:27.612478;-0.038003556;0;0.010307597;-2.148371871;
14:29:27.622604;-0.039034833;-0.072878648;0.009692061;-2.148538203;
14:29:27.632769;-0.039034833;0;0.0091623;-2.148677491;
14:29:27.643146;-0.039034833;0;0.0091623;-2.148677491;
14:29:27.653240;-0.039034833;0;0.008687359;-2.14879887;
14:29:27.663315;-0.039034833;0;0.008212746;-2.148916388;
14:29:27.674059;-0.039034833;0;0.007788322;-2.149017824;
14:29:27.684437;-0.039034833;0;0.007413074;-2.149104236;
14:29:27.698075;-0.039034833;0;0.007413074;-2.149104236;
14:29:27.708240;-0.038003556;0.074771479;0.007395512;-2.149010877;
14:29:27.718384;-0.038003556;0;0.007360786;-2.148916636;
14:29:27.728573;-0.038003556;0;0.00731785;-2.148838939;
