Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
17:13:24.583074;-0.075901744;-0.318525411;5.979009325;1.52098988;
17:13:24.593170;-0.076739057;-0.047049368;5.978239159;1.627033743;
17:13:24.603731;-0.076739057;-0.047049368;5.978239159;1.627033743;
17:13:24.614120;-0.077942089;-0.068999838;5.958742836;1.721372513;
17:13:24.625650;-0.077942089;-0.068999838;5.958742836;1.721372513;
17:13:24.636235;-0.077893534;0.002785577;5.924543632;1.807858441;
17:13:24.646340;-0.077738623;0.009800387;5.885212158;1.881536579;
17:13:24.658942;-0.077738623;0.009800387;5.885212158;1.881536579;
17:13:24.669805;-0.077892476;-0.008778154;5.838083213;1.960708977;
17:13:24.680019;-0.072648993;0.307400768;5.799184811;2.040502492;
17:13:24.690095;-0.072648993;0.307400768;5.799184811;2.040502492;
17:13:24.700226;-0.072655818;-0.000417949;5.770091354;2.120414613;
17:13:24.711173;-0.072655818;-0.000417949;5.770091354;2.120414613;
17:13:24.721553;-0.063467813;0.543396149;5.762463134;2.214078956;
17:13:24.734293;-0.05113927;0.737705804;5.785196246;2.321915234;
17:13:24.746740;-0.042937232;0.502192618;5.834595624;2.441482449;
17:13:24.759612;-0.042937232;0.502192618;5.834595624;2.441482449;
17:13:24.769725;-0.021479987;1.23943418;5.938622068;2.595380293;
17:13:24.780097;-0.011205486;0.592262991;6.077594378;2.769072509;
17:13:24.793314;-0.011205486;0.592262991;6.077594378;2.769072509;
17:13:24.803902;0.009588019;1.272029798;6.257548726;2.959859569;
17:13:24.814618;0.02922446;1.213937461;6.475326705;-3.111449441;
17:13:24.825836;0.02922446;1.213937461;6.475326705;-3.111449441;
17:13:24.836646;0.051129923;1.332115316;6.728678154;-2.87618156;
17:13:24.846761;0.064824438;0.848045552;6.975941999;-2.641849046;
17:13:24.857349;0.064824438;0.848045552;6.975941999;-2.641849046;
17:13:24.867445;0.095294658;1.548098929;7.2775542;-2.350629243;
17:13:24.877539;0.095294658;1.548098929;7.2775542;-2.350629243;
17:13:24.888959;0.123964966;1.816951375;7.488006342;-2.12881316;
17:13:24.899034;0.137888585;0.876571438;7.642024676;-1.931544003;
17:13:24.909262;0.137888585;0.876571438;7.642024676;-1.931544003;
17:13:24.919430;0.160527397;1.430750489;7.7408886;-1.76031869;
17:13:24.929734;0.180917382;1.305572028;7.783659573;-1.617630567;
17:13:24.941793;0.180917382;1.305572028;7.783659573;-1.617630567;
17:13:24.951910;0.185351625;0.259136509;7.777324164;-1.487598164;
17:13:24.962507;0.207033454;1.285741894;7.732805536;-1.37904664;
17:13:24.975914;0.207033454;1.285741894;7.732805536;-1.37904664;
17:13:24.986617;0.220228309;0.774790403;7.664507384;-1.282070745;
17:13:24.997060;0.223373693;0.194166506;7.591630333;-1.1949355;
17:13:25.008552;0.223373693;0.194166506;7.591630333;-1.1949355;
17:13:25.018764;0.233240723;0.608906367;7.509907639;-1.113440957;
17:13:25.028970;0.232224738;-0.064302375;7.431783646;-1.034463466;
17:13:25.041245;0.232224738;-0.064302375;7.431783646;-1.034463466;
17:13:25.051442;0.250275655;1.102113653;7.332484801;-0.963206412;
17:13:25.061563;0.260807623;0.637319479;7.220425833;-0.8989886;
17:13:25.073496;0.260807623;0.637319479;7.220425833;-0.8989886;
