Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;target_cos;target_sin
14:26:37.014921;-0.004331451;0;0.108366488;2.286981453;1;0
14:26:37.025029;-0.004331451;0;0.105703086;2.287167508;1;0
14:26:37.035158;-0.004331451;0;0.102944775;2.287350791;1;0
14:26:37.046144;-0.004331451;0;0.102944775;2.287350791;1;0
14:26:37.056499;-0.004331451;0;0.100580496;2.287500966;1;0
14:26:37.066814;-0.004331451;0;0.098175591;2.287647756;1;0
14:26:37.076938;-0.004331451;0;0.095901077;2.287781535;1;0
14:26:37.087710;-0.005298023;-0.070061645;0.077199973;2.279622643;1;0
14:26:37.099450;-0.005298023;-0.070061645;0.077199973;2.279622643;1;0
14:26:37.109824;-0.005298023;0;0.061486;2.272659347;1;0
14:26:37.119936;-0.005298023;0;0.04676883;2.266027347;1;0
14:26:37.130033;-0.005298023;0;0.034005471;2.260169097;1;0
14:26:37.140107;-0.005298023;0;0.022406024;2.254738748;1;0
14:26:37.150193;-0.005298023;0;0.022406024;2.254738748;1;0
14:26:37.160263;-0.005298023;0;0.011223481;2.249384383;1;0
14:26:37.170902;-0.005298023;0;0.001992356;2.24485438;1;0
14:26:37.181389;-0.005298023;0;0.001;2.240680784;1;0
14:26:37.193110;-0.005298023;0;0.001;2.240680784;1;0
14:26:37.206584;-0.005298023;0;0.001;2.236823274;1;0
14:26:37.216736;-0.005298023;0;0.001;2.233383758;1;0
14:26:37.226912;-0.005298023;0;0.001;2.230334393;1;0
14:26:37.237080;-0.005298023;0;0.001;2.227330074;1;0
14:26:37.248954;-0.005298023;0;0.001;2.227330074;1;0
14:26:37.263438;-0.005298023;0;0.001;2.224856561;1;0
14:26:37.273420;-0.006591242;-0.094702348;0.001;2.212398136;1;0
14:26:37.284162;-0.006591242;0;0.001;2.200284527;1;0
14:26:37.294627;-0.006591242;0;0.001;2.190052885;1;0
14:26:37.306078;-0.006591242;0;0.001;2.190052885;1;0
14:26:37.316636;-0.006591242;0;0.001;2.179548184;1;0
14:26:37.326926;-0.005624865;0.069129107;0.001;2.179534138;1;0
14:26:37.337566;-0.005298023;0.02494249;0.005674672;2.181915716;1;0
14:26:37.349477;-0.005298023;0.02494249;0.005674672;2.181915716;1;0
14:26:37.360023;-0.005298023;0;0.009867103;2.184113392;1;0
14:26:37.371564;-0.005298023;0;0.013869085;2.18627858;1;0
14:26:37.382025;-0.005298023;0;0.01757333;2.188356183;1;0
14:26:37.392101;-0.005298023;0;0.020735897;2.190201048;1;0
14:26:37.402253;-0.005298023;0;0.020735897;2.190201048;1;0
14:26:37.412384;-0.005298023;0;0.023788924;2.192062388;1;0
14:26:37.422626;-0.005298023;0;0.026235025;2.193628085;1;0
14:26:37.433302;-0.005298023;0;0.026235025;2.193628085;1;0
14:26:37.443454;-0.005298023;0;0.028347627;2.195050674;1;0
14:26:37.453624;-0.005298023;0;0.030315854;2.196454385;1;0
14:26:37.464327;-0.005298023;0;0.031880282;2.197643034;1;0
14:26:37.475713;-0.005298023;0;0.033235995;2.198744994;1;0
14:26:37.489107;-0.005298023;0;0.033235995;2.198744994;1;0
14:26:37.499217;-0.005298023;0;0.03460361;2.199952901;1;0
14:26:37.509772;-0.005298023;0;0.035660528;2.200984831;1;0
14:26:37.521162;-0.005298023;0;0.035660528;2.200984831;1;0
14:26:37.532035;-0.005298023;0;0.036873115;2.202346927;1;0
14:26:37.542167;-0.005298023;0;0.037504334;2.203191278;1;0
14:26:37.552307;-0.005298023;0;0.037504334;2.203191278;1;0
14:26:37.563086;-0.005298023;0;0.037978044;2.203944931;1;0
14:26:37.573447;-0.005298023;0;0.038347615;2.204678891;1;0
14:26:37.583573;-0.005298023;0;0.03858102;2.205300353;1;0
14:26:37.594038;-0.005298023;0;0.038725764;2.205883557;1;0
14:26:37.608311;-0.005298023;0;0.038725764;2.205883557;1;0
14:26:37.618699;-0.005298023;0;0.038791472;2.206512098;1;0
14:26:37.628922;-0.005298023;0;0.038762309;2.207064638;1;0
14:26:37.639653;-0.005298023;0;0.03866114;2.207550561;1;0
14:26:37.649945;-0.005298023;0;0.03866114;2.207550561;1;0
14:26:37.661481;-0.005298023;0;0.038508483;2.207974668;1;0
14:26:37.671593;-0.005298023;0;0.038254197;2.208455999;1;0
14:26:37.681696;-0.005298023;0;0.037993094;2.208826749;1;0
14:26:37.691907;-0.005298023;0;0.037693718;2.20917162;1;0
14:26:37.702013;-0.005298023;0;0.037693718;2.20917162;1;0
14:26:37.712091;-0.005298023;0;0.037328226;2.209521928;1;0
14:26:37.722174;-0.005298023;0;0.036951886;2.209829014;1;0
14:26:37.733330;-0.005298023;0;0.03655689;2.21011029;1;0
14:26:37.744042;-0.005298023;0;0.03655689;2.21011029;1;0
14:26:37.754840;-0.005298023;0;0.036043385;2.210430274;1;0
14:26:37.764966;-0.005298023;0;0.035568127;2.2106918;1;0
14:26:37.776056;-0.005298023;0;0.035568127;2.2106918;1;0
14:26:37.786129;-0.005298023;0;0.035085027;2.210931255;1;0
14:26:37.796595;-0.005298023;0;0.034549548;2.211171796;1;0
14:26:37.807435;-0.005298023;0;0.034059804;2.21137301;1;0
14:26:37.817859;-0.005298023;0;0.034059804;2.21137301;1;0
14:26:37.827940;-0.005298023;0;0.033511713;2.211580493;1;0
14:26:37.839209;-0.005298023;0;0.032980855;2.211766341;1;0
14:26:37.850089;-0.005298023;0;0.032451083;2.21193911;1;0
14:26:37.860658;-0.005298023;0;0.031922787;2.21210042;1;0
14:26:37.871377;-0.005298023;0;0.031922787;2.21210042;1;0
14:26:37.886238;-0.005298023;0;0.031399287;2.212250772;1;0
14:26:37.897789;-0.005298023;0;0.030788285;2.212415727;1;0
14:26:37.907884;-0.005298023;0;0.030147001;2.212578121;1;0
14:26:37.917994;-0.005298023;0;0.029593816;2.212710386;1;0
14:26:37.928734;-0.005298023;0;0.029067255;2.212830262;1;0
14:26:37.941641;-0.005298023;0;0.028547483;2.212943367;1;0
14:26:37.953049;-0.005298023;0;0.028547483;2.212943367;1;0
14:26:37.963168;-0.005298023;0;0.027955363;2.213066471;1;0
14:26:37.973240;-0.005298023;0;0.027331656;2.213190141;1;0
