Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;target_cos;target_sin
14:13:29.050536;0.001883293;0;0.056849866;2.767376859;1;0
14:13:29.060660;0.001883293;0;0.056509272;2.76796834;1;0
14:13:29.071781;0.002910082;0.074421216;0.056851341;2.768921778;1;0
14:13:29.082671;0.002910082;0;0.056881147;2.769730717;1;0
14:13:29.093431;0.002910082;0;0.056655625;2.77037342;1;0
14:13:29.104506;0.002910082;0;0.056655625;2.77037342;1;0
14:13:29.115139;0.003937094;0.078178741;0.05708488;2.771335486;1;0
14:13:29.125503;0.003937094;0;0.057205195;2.772349133;1;0
14:13:29.136038;0.003937094;0;0.057205195;2.772349133;1;0
14:13:29.149913;0.003937094;0;0.056969895;2.773088054;1;0
14:13:29.165958;0.004964327;0.075716151;0.057408797;2.774083774;1;0
14:13:29.176749;0.004964327;0;0.057527637;2.774956949;1;0
14:13:29.187789;0.004964327;0;0.057303487;2.77577357;1;0
14:13:29.198790;0.004964327;0;0.056863821;2.776330679;1;0
14:13:29.209221;0.004964327;0;0.056160222;2.776823633;1;0
14:13:29.222824;0.004964327;0;0.056160222;2.776823633;1;0
14:13:29.233162;0.00599178;0.073043645;0.056239801;2.777654304;1;0
14:13:29.244346;0.00599178;0;0.056040828;2.778338487;1;0
14:13:29.254940;0.00599178;0;0.055594462;2.778911933;1;0
14:13:29.265743;0.00599178;0;0.055594462;2.778911933;1;0
14:13:29.275822;0.00701945;0.07310807;0.05587059;2.779833812;1;0
14:13:29.286472;0.009075433;0.138265342;0.057764157;2.781626264;1;0
14:13:29.296999;0.009075433;0;0.058986065;2.783047784;1;0
14:13:29.307608;0.011132259;0.152751441;0.061507455;2.785120467;1;0
14:13:29.318371;0.011132259;0.152751441;0.061507455;2.785120467;1;0
14:13:29.328446;0.012104904;0.065257741;0.064488348;2.787550959;1;0
14:13:29.339094;0.014162556;0.142381058;0.068497617;2.790517764;1;0
14:13:29.351413;0.014162556;0.142381058;0.068497617;2.790517764;1;0
14:13:29.362432;0.014162556;0;0.071632549;2.793130043;1;0
14:13:29.373981;0.016474073;0.161578833;0.075931944;2.796336565;1;0
14:13:29.384844;0.016474073;0;0.07897243;2.798874528;1;0
14:13:29.395850;0.018475693;0.144624425;0.083139077;2.802080905;1;0
14:13:29.408954;0.018475693;0;0.0865133;2.805033781;1;0
14:13:29.419105;0.018475693;0;0.0865133;2.805033781;1;0
14:13:29.429400;0.020476905;0.135607804;0.090762061;2.80846773;1;0
14:13:29.440069;0.021761472;0.097777412;0.094670019;2.81164089;1;0
14:13:29.450940;0.021761472;0;0.097683418;2.814439904;1;0
14:13:29.464566;0.022732785;0.069972429;0.10076109;2.817357238;1;0
14:13:29.477339;0.022673958;-0.00433242;0.102815766;2.81976763;1;0
14:13:29.487559;0.022673958;-0.00433242;0.102815766;2.81976763;1;0
14:13:29.498209;0.021644627;-0.070418227;0.10320342;2.821467987;1;0
14:13:29.508744;0.022614716;0.066614032;0.103899329;2.823324801;1;0
14:13:29.519356;0.022614716;0;0.10396333;2.824733975;1;0
14:13:29.529670;0.022614716;0;0.10396333;2.824733975;1;0
14:13:29.540437;0.022931347;0.022330769;0.103810663;2.826131303;1;0
14:13:29.550504;0.022931347;0;0.103190085;2.827244706;1;0
14:13:29.561160;0.022931347;0;0.102209151;2.828127743;1;0
14:13:29.574052;0.022931347;0;0.102209151;2.828127743;1;0
14:13:29.584605;0.022931347;0;0.100945379;2.828824991;1;0
14:13:29.594702;0.023901663;0.052584519;0.099874471;2.830143411;1;0
14:13:29.607029;0.023901663;0;0.098631271;2.830924628;1;0
14:13:29.617418;0.023901663;0;0.098631271;2.830924628;1;0
14:13:29.628011;0.023901663;0;0.096894528;2.831597272;1;0
14:13:29.638446;0.023901663;0;0.095147936;2.832033792;1;0
14:13:29.649361;0.023901663;0;0.095147936;2.832033792;1;0
14:13:29.660082;0.023901663;0;0.093210856;2.832355209;1;0
14:13:29.670956;0.023901663;0;0.090823989;2.832599173;1;0
14:13:29.681162;0.023901663;0;0.088331583;2.832731106;1;0
14:13:29.691683;0.023901663;0;0.088331583;2.832731106;1;0
14:13:29.702249;0.023901663;0;0.085788017;2.832772826;1;0
14:13:29.712352;0.023901663;0;0.083407598;2.83274724;1;0
14:13:29.723201;0.023901663;0;0.081013197;2.832671506;1;0
14:13:29.734732;0.023901663;0;0.081013197;2.832671506;1;0
14:13:29.746424;0.023901663;0;0.078245351;2.832533228;1;0
14:13:29.756864;0.023901663;0;0.075783605;2.832372396;1;0
14:13:29.766947;0.022931347;-0.072667236;0.072585627;2.831763819;1;0
14:13:29.778758;0.022931347;0;0.06949575;2.831179067;1;0
14:13:29.793066;0.022931347;0;0.06949575;2.831179067;1;0
14:13:29.809423;0.022931347;0;0.066377332;2.830592245;1;0
14:13:29.819495;0.022931347;0;0.062954402;2.829952079;1;0
14:13:29.830018;0.022931347;0;0.0603276;2.829463689;1;0
14:13:29.843217;0.022931347;0;0.057802919;2.828996699;1;0
14:13:29.853900;0.022931347;0;0.057802919;2.828996699;1;0
14:13:29.864264;0.022931347;0;0.054805177;2.828445349;1;0
14:13:29.874923;0.022931347;0;0.052373337;2.828000638;1;0
14:13:29.885919;0.022931347;0;0.049934081;2.827556919;1;0
14:13:29.899112;0.022931347;0;0.049934081;2.827556919;1;0
14:13:29.909191;0.022931347;0;0.047440093;2.827105722;1;0
14:13:29.919633;0.022931347;0;0.045424399;2.826742917;1;0
