Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
14:18:02.967288;-0.014344681;1.799304049;5.608209386;2.963874943;
14:18:02.978067;0.040396206;4.174176964;5.601368622;3.033979476;
14:18:02.988198;0.067511396;1.879283104;5.587002766;3.107540274;
14:18:03.001273;0.067511396;1.879283104;5.587002766;3.107540274;
14:18:03.011480;0.095882425;2.135695451;5.569839791;-3.11010145;
14:18:03.022161;0.150143696;3.898790717;5.563983669;-3.035528583;
14:18:03.035695;0.169613955;1.323138105;5.549478065;-2.960989491;
14:18:03.046906;0.217111302;3.212489866;5.545295345;-2.881038687;
14:18:03.058435;0.217111302;3.212489866;5.545295345;-2.881038687;
14:18:03.068698;0.235933621;1.37193895;5.537059142;-2.809119908;
14:18:03.079693;0.278986644;2.791256916;5.539380595;-2.722516433;
14:18:03.090172;0.298024922;1.43400051;5.540184305;-2.648556609;
14:18:03.100456;0.312857695;1.10529008;5.540429808;-2.574076202;
14:18:03.110574;0.312857695;1.10529008;5.540429808;-2.574076202;
14:18:03.120657;0.349614317;2.718341653;5.551332506;-2.493626941;
14:18:03.131460;0.36010286;0.726678967;5.561345954;-2.408415631;
14:18:03.142143;0.36010286;0.726678967;5.561345954;-2.408415631;
14:18:03.152696;0.384347742;1.744015403;5.576367329;-2.323482336;
14:18:03.163015;0.39289397;0.579351119;5.591368746;-2.233606977;
14:18:03.173519;0.3967186;0.279888082;5.603665256;-2.150966796;
14:18:03.183924;0.399732821;0.22798121;5.614542263;-2.071366477;
14:18:03.194448;0.399732821;0.22798121;5.614542263;-2.071366477;
14:18:03.205146;0.397528884;-0.156697423;5.623940975;-1.987631323;
14:18:03.215584;0.389732491;-0.600369529;5.62994468;-1.911557295;
14:18:03.226241;0.383329912;-0.454768134;5.634510461;-1.829978787;
14:18:03.238512;0.383329912;-0.454768134;5.634510461;-1.829978787;
14:18:03.248925;0.376424095;-0.516087489;5.637290787;-1.753173496;
14:18:03.259465;0.353016036;-1.662854332;5.637568458;-1.673676669;
14:18:03.271749;0.337163902;-1.208345247;5.63728616;-1.599861623;
14:18:03.282623;0.315928923;-1.598835899;5.637373998;-1.524946406;
14:18:03.292702;0.298541104;-1.33374657;5.638930537;-1.450665783;
14:18:03.305064;0.298541104;-1.33374657;5.638930537;-1.450665783;
14:18:03.315455;0.285370885;-1.005655336;5.642557184;-1.374981755;
14:18:03.325761;0.285543811;0.012638069;5.64747011;-1.295285904;
14:18:03.336342;0.29652442;0.836371825;5.651196957;-1.21925358;
14:18:03.347196;0.305815666;0.668353086;5.653482562;-1.139533636;
14:18:03.358528;0.305815666;0.668353086;5.653482562;-1.139533636;
14:18:03.369158;0.315376917;0.7184116;5.653302659;-1.064382961;
14:18:03.379237;0.323132499;0.538088164;5.65036881;-0.984387985;
14:18:03.389979;0.315562965;-0.581000221;5.649332165;-0.911296647;
14:18:03.400079;0.302746725;-0.990685998;5.651530177;-0.837098122;
14:18:03.412860;0.302746725;-0.990685998;5.651530177;-0.837098122;
14:18:03.427617;0.296858174;0.127657333;5.654696256;-0.677492484;
14:18:03.437748;0.296858174;0.127657333;5.654696256;-0.677492484;
14:18:03.448711;0.294388663;-0.179862927;5.651569968;-0.6014332;
14:18:03.459558;0.276781198;-1.196352749;5.65117331;-0.51844794;
14:18:03.469835;0.267627705;-0.652415151;5.647957782;-0.440781914;
14:18:03.480146;0.267627705;-0.652415151;5.647957782;-0.440781914;
14:18:03.490680;0.254849102;-0.937149071;5.642906563;-0.366318213;
14:18:03.500843;0.206107976;-3.546819933;5.652836386;-0.283724228;
14:18:03.511389;0.20834782;0.158508669;5.648261235;-0.206149353;
14:18:03.524738;0.20834782;0.158508669;5.648261235;-0.206149353;
14:18:03.534808;0.153332456;-4.092754945;5.659663452;-0.12442899;
14:18:03.545617;0.135203852;-1.330103844;5.664871828;-0.044631909;
14:18:03.555754;0.115057361;-1.516570057;5.664742765;0.030574252;
14:18:03.565935;0.07520998;-2.950082667;5.669690456;0.109616929;
14:18:03.578407;0.07520998;-2.950082667;5.669690456;0.109616929;
14:18:03.588668;0.049987377;-1.942725525;5.67097122;0.183893784;
14:18:03.599157;0.049987377;0;5.655556222;0.254393392;
14:18:03.609633;-0.02339173;-5.250908275;5.663391632;0.33742306;
14:18:03.619707;-0.047232285;-1.821343281;5.665666412;0.412724097;
14:18:03.632274;-0.070299961;-1.760576595;5.664188503;0.486224891;
14:18:03.642517;-0.070299961;-1.760576595;5.664188503;0.486224891;
14:18:03.654138;-0.112731589;-3.106516636;5.668524265;0.565807031;
14:18:03.665422;-0.134712162;-1.6170483;5.668762588;0.642995541;
14:18:03.676296;-0.175261751;-3.092776373;5.674140944;0.720056878;
14:18:03.686647;-0.190587401;-1.157006371;5.674693698;0.79550756;
14:18:03.696921;-0.190587401;-1.157006371;5.674693698;0.79550756;
14:18:03.707699;-0.205072096;-0.989159599;5.670956286;0.876720456;
14:18:03.717775;-0.229005561;-1.581593049;5.66742685;0.960755655;
14:18:03.728605;-0.241668031;-0.970344812;5.662370464;1.032156424;
